offering_id,overall,value,service,location,rooms,cleanliness,sleep_quality,review_text
93607,4.0,5.0,4.0,5.0,4.0,5.0,5.0,"“another great priceline win!” as a regular visitor to NYC, I have become quite comfortable with my Priceline ""wins""..Typically, I usually am quite happy with my wins below $200 a night, but this was great. A beautiful location at 61st and Park Ave, the hotel was spacious, well equipped, and professionally staffed..Beds were great, I would be thrilled to land her again!"
93618,5.0,4.0,5.0,,,5.0,5.0,"“Great place to stay at NYC” We loved everything at the hotel! It is a classic hotel, Art Deco, the lobby is amazing! 
The Oscar`s buffet was a great place for our morning breakfast! Lovely decorated and great ambiance! The room was great, facing Park Avenue. The staff was efficient and provided answers to all our questions. At our arrival we made the check in and left our luggage, once it was early in the morning. A couple of hours latter (well before check in time) they called us that our room was ready. Room service was done twice daily! The hotel is close to everything, a few blocks to Central Park, Fifth Avenue, Broadway. My only complaint was that we stayed only for 4 nights"
99368,5.0,5.0,5.0,,5.0,5.0,,"“Great HOtel!” Great Hotel! The room was big, bathroom was clean and also very large. And, something that usually doesn't happen - lots and lots of towels in the bathroom! The bed was very comfortable and had enough pillows. 
The rooms were quiet - I never heard our neighbors. THe elevators weren't slow at all and we never felt like we had to wait a long time. CHeck-in and Check-out were also very fast. We go to NYC a lot and this hotel was by far one of our favorites. The location was even nice. We don't usually like being in Times Square but it didn't seem crowded at our hotel at all. The hotel is about 1-2 blocks off Times Square so it wasn't very noisy. Easy walk to the subway and the subway is a major interchange so you can catch lots of different subway lines from that one stop. ALso, the Public Library is one block away. 
Two downsides: 1) breakfast wasn't that good at all. Our room came with a free breakfast - we only made that mistake the first morning. After that, we ate elsewhere. 2) the windows in the hotel room only opened about 3 inches so we couldn't get a good breeze going. 
I would definitely stay here again. I recommend this hotel to anyone going to NYC."
99114,5.0,5.0,5.0,4.0,5.0,5.0,5.0,"“Love Westins... consistently great and this hotel is more of the same.” Booked this hotel for a first visit to Houston. Connected to the Galleria shopping mall, the hotel offers an easy way to shop, while still being connected easily to major highways, making it easy to get around Houston.
Front desk staff and concierge were very helpful, always willing to provide answers, or research it if they didn't know already. A wealth of information, with instant recall.
A nice outdoor pool, though no hot tub.
Numerous dining options, both in the mall and in the immediate local neighbourhood.
Comfortable beds, coupled with Westin amenities make this a great hotel, in a great location, with great staff."
239836,4.0,5.0,4.0,,4.0,4.0,,"“Very Nice 4-Star -- But not quite a St. Regis” I can't complain, and I'm not. I booked a room at the Essex house for $339 per night during the week of July 11 (good deal for that time frame) and was ""bumped"" to the ""St. Regis Club."" The St. Regis Club is basically the upper floors of the Essex House. It tries to be a separate hotel in the same way as the Tower at the Waldorf tries to be different from the Waldorf Astoria. Both are grand old hotels, but the emphasis on both is on ""old.""
Location: Central Park South -- really can't beat it. It's close by the Theatre District, Lincoln Center, the mid-town financial district and the near-upper East and West Sides. An oasis, especially if your room has a park view.
Room: Good size for the City. Large entry foyer made the room seem like a junior suite. Excellent Starwood ""Heavenly bed."" Decor and bathroom were, overall, a bit on the dated side, but quite nice. Plush bathrobes and outstanding bathroom amenities. Somewhat obstructed, but refreshing, view of Central Park.
Service: Check-in and check-out were very smooth. Lots of security by the elevator who were very good at remembering that you belonged, even if you came by sweaty and in gym clothes after they had seen you in your suit. Service at the bar was a bit spotty -- but remember you are dealing with a unionized New York work force.
Two gripes -- (1) The gym. They would like to have you believe that they have a full ""spa"" with complete work-out room (for which they charge you $10 per visit). This is one of the lamer exercise facilities I have come across in the last few years at a 4-star hotel, and certainly the worst one that charges you extra for the privilege of using it. It has some cardio, a few weight machines, some decent dumbells (but only one measily bench). Most newer 3-star business hotels have equipment that blows the Essex House away and they do not charge. (2) Internet access -- Really, charging for the internet at a fancy hotel is bush league these days. It's not just every budget hotel that offers free wifi hi-speed access, but in my experience, every hip up-scale hotel does so as well.
The main reason that I do not give this hotel 5 ""gold dots"" is that it pretends to be a St. Regis. Senator, I have stayed at the St. Regis, and you, sir, are no St. Regis. The St. Regis is a 5-star hotel in every nit-picking, over-the-top luxurious way. This hotel, while a solid 4-star, is not even close. With all due respect to Starwood (my favorite hotel chain), they are diluting their highest-end brand by labelling this as a ""St. Regis."" 
One final note -- The Essex House is the perennial favorite of Saturday Night Live guests and alumni, so don't be surprised to encounter SNL glitterati on the elevators or in the lounge."
258636,3.0,3.0,1.0,4.0,3.0,2.0,,"“Decent place, average service, could be cleaner.” The hotel lobby is nice, clean and modern. I attempted to check in around 1:30 pm and was told very matter of factly that check in was at 3:00 pm and I would have to wait until then. No apology or anything. That's fine. So I waited in the bar until then. The fire alarm was being tested that day and went off 3 times. 
The room was pretty modern and nice and was decorated with soothing colors. The bed was very comfortable. The toilet seat was not cleaned and there was hair on the seat and in the toilet. Gross. 
The TV in my room was at least 15-20 years old but worked well. It was just strange to see all the modern furnishings and a TV that old. 
When trying to eat breakfast at the restaurant the next morning, I had been working in my room all morning so I arrived at 9:55 am and breakfast was over at 10:30 am and the girl seating me almost acted as though she was offended because I was the only one in the restaurant. She called me a late bloomer. Interesting. 
I will probably give them another try sometime. Everyone has off days."
113297,1.0,1.0,2.0,3.0,,3.0,,"“Deceptive Website” Since we have been pleased with the one bedroom suites at the Beekman, we booked a studio queen suite on the website for a one night stay. We were dismayed to find a very small double bed in a room that was too small to hold a queen sized bed. The room would have been adequate for one person, but was too small for two -- small enough so that it was difficult to get into the bed. When we complained, we were told that queen suites may have either a double or queen bed, but this is not clear from the website. The room was significantly overpriced for what it was."
1060157,4.0,4.0,3.0,5.0,4.0,5.0,4.0,"“Basically decent hotel--outrageous luggage holding policy” This is a pretty good, if bland, hotel--clean, as quiet as you can expect in downtown Manhattan, a block from a subway station (and near more), easy walking distance to lots of interesting areas--which is why I stayed here. I can't see these rooms as large--there was not enough room to sit in the desk chair between the desk and the bed! (they should get a smaller chair). But they're not intolerably, claustrophobically small, like sometimes happens here. The bathroom has a bathtub almost long enough for shorter people to lie down in. There's enough lighting in the room, and enough darkness--there's only one, decent-sized window. I believe this is a new building, with its regularities, or it has been very thoroughly renovated.
It's in Chinatown, so there's activity most hours of the day and night, a good thing.
I guess by New York standards just over $200 per night for a double queen room is great, though almost anywhere else it would be excessive.
There are lots of European tourists here.
I'm very annoyed, however, by the idea that I have to pay $5 per bag for them to hold our bags after I check out. Every hotel I've ever stayed in--cheap or expensive--has done that service for free. Also they've got an exercise room that opens onto the roof, but you can't use the roof--a waste."
1379306,4.0,4.0,5.0,,,4.0,4.0,"“Intimate Hotel-Recommended Hilton propery in the area” I've stayed at all the Hilton properties in the mid town area from the Waldorf to the hampton inn and I'd say this is my favorite. You almost feel like a local here, indiscreet from the outside, a small lobby with a door man that you feel you know well after a few days. The rooms are nice, fridge, robes and pretty big for new york. I believe this property was set-up as a timeshare and I kept waiting for someone to try a sales pitch, but it never happened, in fact I found the service impeccable. Only down side is was the TV had this surround sound speaker set-up that is overly complex for the quality of the sound..."
114583,4.0,,,,,,,"“Prima locatie” Dit hotel heeft een ontzettend goede locatie.
Je loopt zo het Grand park in waar je uitkomt bij het Shed aquarium
Shield museum en planetarium.Ook kun je de watertaxi nemen naar de Navy pier
vanaf hier.
Voor je het park inloopt bus 3 pakken die je voor 2,50 dollar in de magnificent mile afzet.
Hotel zelf is niet bijzonder.Zwembadwater is ijs koud.En dat de ramen totaal niet open konden om te luchten vondt ik zelfs smerig.Badkamer oud en met licht wat op een timer was.Alles deed een beetje groezelig aan.Maar voor 593 dollar voor 5 nachten en die locatie zou ik het iedereen die toch alleen maar slaapt aanraden"
214197,2.0,2.0,4.0,4.0,2.0,3.0,3.0,"“Not Lovingly Preserved” It should be obvious to just about everyone viewing this site that this is not a world class stunner of a hotel. It's very old, like most buildings in New York, but one would expect such structures to be renovated, or at least properly maintained, and this place is not. I stayed here with my family in 2006, but it doesn't seem like much has changed since then. This was during one of NYC's most wickedly hot summers and even though we're from Miami, the extreme, concrete-contained humidity in the hundreds was like nothing we'd experienced. As we made our way through the mildew-scented, dingy-looking corridors (after entering through the immaculate lobby, of course), a sense of dread crept over us. This hotel was not going to be our shelter from the swelter. Our room was so hot and stuffy, we could barely make ourselves comfortable. Nor could even begin to assess the anciently drab decor. We just started calling our local relatives in panic and complaining to the staff. We were then upgraded to a ""suite"" with a shoddily-furnished sitting area, only one queen-sized bed paired with the most spine-disfiguring cot, and a temperature that was just a few touches tolerable. The view was nice, though. So, we stayed. But, we won't return. This place needs a renovation desperately."
90952,1.0,1.0,3.0,3.0,1.0,2.0,1.0,“Not Ready for Primetime” The Hyatt folks recently purchased this property from Wyndam and it needs work! You will be disappointed.
99110,1.0,1.0,3.0,4.0,2.0,2.0,,"“Disappointed” We had tickets to a show and decided to stay in town rather than drive home. We had stayed at the Hotel Icon before and loved it but wanted to try a different downtown hotel. There was no bell service at check-in we unloaded our own bags since there is no driveway and we were blocking traffic while waiting. After check in a bellhop appeared with a cart for our one bag. The elevators are small so we had to wait 3 times because there wasn't enough room for the bellhop, the cart, and us - if anyone else needed a ride up. The room was small. There were no drawers to unload our clothes into. The closet was SO small that we couldn't unload our hanging clothes and hang the hanging bag - and this was for a one night stay. The furniture was threadbare, not charming antiques but garage sale castoffs. The bathroom was stark and uncomfortable I didn't like being in it. It didn't look or feel clean. I sent in the comment card but with mildly stated details of my disappointment and no one has ever called to discuss. Also, small uncomfortable bed. No coffee maker in room or morning coffee in lobby. There wasn't a trashcan in the room or bathroom - I had to call to get one brought up and she told me she had to get it from another room (uh- I didn't want to know that!) We paid more to stay here than at the Hotel Icon - please no one else make the same mistake."
99307,1.0,,2.0,4.0,1.0,1.0,,"“Would never stay there again!” This hotel was nothing like the brochure and was very dated. The reception area always seemed to be full of people complete with luggage waiting for transportation or to check in no matter what time of day you passed through it. Our room was very small with a double bed directly behind the door, in fact it was pushed up against the wall and it was not possible to walk down one side of it. The room was very dated and dirty, I found someones toe nails stuck in the carpet! The lifts were always full and on occasions we had to wait up to 10 minutes with some elderly guests complaining that they had waited 45 minutes the previous morning."
109748,2.0,3.0,3.0,3.0,2.0,3.0,2.0,"“Comprehensive Review for Those Considering a Long Term Stay” Stayed at this hotel for 5 weeks for business reasons. Since I was a guest so long, I feel that I need to leave a comprehensive review. If you are just looking to stay here a night or so, it is a fine, if a bit dated, hotel and you could definitely do worse. Since we met so many at the hotel who stayed here for extended periods, I will systematicaly review the hotel with my opinions on the different aspects aimed at those considering long term stays.
RECEPTION/CHECK IN
The lady that checked us in was rude and unhelpful which got us off to a rough start. Thankfully, the vast majority of our interactions with the reception staff were very positive. Most are friendly, helpful and kind. Unfortunately, there are just a couple that probably need to improve their attitude.
ROOM
I was notified when we checked in that this was one of the original Residence Inns and there were no units that had partitioned rooms. Every room is a studio style. The set-up is much like an apartment complex with buildings with several units and everyone has their own walk up door. This is quite different than other Residence Inns that I have stayed at.
We were hoping for a suite with a separate bedroom since we have an infant but that was not an option here. We stayed in a penthouse suite which we would highly recommend for guests with children. There is a common living area with fireplace, TV, couch and chairs; full kitchen with all appliances including dishwasher and disposal with a small breakfast nook and pantry; small dining area with 4 chairs and table; a pull down double bed across from dining table; desk diagnonal to the dining area and next to where the bed pulls down then a full bath. We actually put our daughter’s pack and play in the hallway to the bathroom as it was the only quiet and dark place. They supplied a very loud fan that helped with the noise. Upstairs is another double bed, small desk, another flat screen TV and full bath.
The rooms are very drab and probably have not been updated in 10-15 years. Furniture is functional but well worn. The beds are ok but the pillows are super soft so be warned. I had to sleep with 3 of them. The upstairs gets VERY warm during the day even with a large fan they supplied and a ceiling fan both on high. We usually just didn’t go upstairs during the day.
CABLE/INTERNET
Cable is pretty decsent with 45 channels, all the ESPNs, movie channels, and HGTV. Missing the Food Network though. Internet was pretty slow and quite inconsistent. Pretty frustrating aspect of this property.
BREAKFAST/RECEPTIONS
Breakfast is served daily and there is a reception Monday-Thursday evenings with snacks and drinks. We were impressed with breakfast. I am not sure I would want to eat at my favorite restaurant every day for 5 weeks. So the fact that we would still go after 5 weeks is a testament to the variety and quality. The staff are incredible. Most of the reception food is like tortilla chips and nacho cheese but they have some days with cheeseburgers. Nothing great but if you are crunched for time or money, it is an option.
HOUSEKEEPING
Gems of this hotel! Nice, attentive, hard working. No complaints here.
POOL
Really nice pool area with two basketball courts, volleyball courts and a grilling area with two gas grills which we took advantage of a couple of times. They have balls and grill tools at the front desk. The pool is even 8ft at its deepest. The grounds crew sprays around the pool every day so it stays very clean.
LAUNDRY
Five washers and dryers that are large and efficient. Loads are $1 for both W or D and I never had to run a load twice in either machine.
SHUTTLE
Shuttle is operated by Blue Diamond and is shared with several other hotels in the area. I found it to be very frustrating: long waits, often spent over 30 minutes on the shuttle, drivers barely announcing that they are taking off, etc. The hotel is a 1.3 mile walk to the closest buildings of the medical center (Texas Children’s Hosptial) and takes 25-35 minutes depending on your pace so it is often faster to walk if you are able. I occasionaly rode the shuttle if it rained or I just happened to catch them but found overall that it wasn’t worth the trouble. One of the most frustrating experiences was waiting over an hour for a shuttle but they always go the same route so they kept filling up before they got to us. After calling the hotel a couple times, they agreed to pay for a taxi to get us back. I viewed the shuttle like I viewed the hotel’s the slow and inconsistent internet: if it works it is a bonus. I would not recommend this hotel if the shuttle is a main attirbuite that you are looking for. There are also several rental car companies (Avis, Hertz, Enterprise, Dollar and Thrifty) a mile or less away.
LOCATION
As above, not too far from the medical center campus but you can get closer with other hotels. You can function here without a car as Kroger (grocery) is next door and a CVS and Target are less than a half mile walk away. There are plenty of restaurants within a 15 minute walk (Spicy Pickle, Long John Silvers, Chipotle, Panda Express, Which Wich, Schlotskys, Wing Stop, Papa Johns, Taco Cabana, and many more). 
Hope this helps. Happy to answer individual questions if you want to private message me."
93335,4.0,4.0,4.0,5.0,5.0,5.0,,"“Great accommodation in a great location . Lovely door staff .” Booked two luxury king suites via Expedia for a 4 night stay in January. Accommodation was excellent , spacious , clean and newly refurbished . One of the suites was missing mirrors in the bedroom and the ""ice"" concierge system , so probably only just finished. Couple of minor issues resolved immediately we flagged to maintainence. Beds and furnishings very comfortable and kitchenette well equipped. Huge living room . Tiny bathroom . 
The Upstairs Rooftop bar is beautiful but too pricey to hang out for long in . 3 gin and tonic cost over €50. Worth it for the experience but not every night ! 
Wifi at €12.95 per device per day mounts up with a couple of iPhone connections , but cheaper than paying international data roaming. 
Door/bell staff as friendly and helpful as I've met anywhere in New York . Front desk with one exception were a little brusque and the concierge staff managed to avoid any eye contact with us for 4 days . 
Unless you ""need"" hotel amenities like bar and communal areas , I'd highly recommend as very comfortable suite accommodation in a good location."
80075,1.0,2.0,1.0,5.0,1.0,2.0,,"“Don't waste your money” I'm a frequesnt NYC traveller, usually for day trips, but this for for a weekend away. I had gotten a good price on this hotel, so I was expecting the room to be very small (but who goes to NYC to stay in the room anyway?) Checkin actually went pretty smooth. We got to the room, which was literally just a bed and a TV with a view of an alleyway (not recommended for the claustrophobic) After dropping off our bags, we went out. This hotel was located about 2-3 blocks from Rockefeller Center and across the street from the Gershwin Theatre and the Circle in the Square Theatre so in fact it was a really great location.
After coming back a few hours later we realized our room was pretty hot even though we had turned on the AC full blast when we left. Called the front desk & they sent up a repairman who said the AC was broken and couldn't be fixed til morning, but opened the window for us. Gee thanks!
So I went down to the front desk & had them change our room because I did not want to sleep in that sweat box all night. After swithicng to a new room (slightly bigger, w/ a better bathroom and nicer view- but still as small as a walk in closet) we were in bed when at about 11pm the door busts open. The hotel had booked someone else into the same room and given them a key. So after being extremely shaken up I tried to call the front desk only to discover that the phone was broken. So at around 11:30 had to get dressed and walk down to the front desk to explain the problem. They were ""very sorry"" but that was about it. So the next morning we are awaken by a repairman at 8:30 (even though there was a do not disturb sign on the door) wanting to fix our phone. We sent him away and since we were now up, went down to the front desk who said they would move our room again if we wanted. The front desk wasn't rude or anything, but wasn't really sorry that all these things kept happening.
We left the next day, making our displeasure known when we checked out. When we stay in a cheap hotel in NYC again, it will not be this one. This was by far one of the worst places I have ever stayed in."
208454,5.0,4.0,5.0,5.0,5.0,5.0,,"“My Favourite NY Hotel” Until staying in the Sofitel, I had always been disappointed with New York hotels in the 4-star, $400-ish/night range. Other NY hotels I've tried in this class tend to either have tiny rooms, in need of renovation, have thin walls, are noisy (can hear street noises), etc. I had stayed in a Sofitel in London and loved it, so decided to give the NY one a try. It didn't let me down. Service first rate. Exquisitely comfortable bed. Rooms sparklingly clean and not tired-looking. Most importantly, pristinely quiet. Definitely will make this my hotel of choice in New York."
93462,2.0,2.0,5.0,4.0,3.0,4.0,3.0,"“Non è più all'altezza del suo nome” Considerato il numero di stelle ed il nome Intercontinental, non è assolutamente adeguato alle aspettative.
Sembra voler mantenere uno stile mooooolto classico, ma in realtà risulta spesso solo vecchio.
La camera è pulita e curata, ma si vedono i segni degli anni ed il bagno era molto piccolo.
Avevo una camera con un letto king e penso che si potrebbe ridurre la dimensione della camera per dare più respiro al bagno.
La posizione è molto buona comunque perchè ci si trova vicino alla gran centra e la mobilità è quindi semplificata ed agevolata.
Alla reception sono molto gentili e cortesi, ma i bell man sono decisamente spiacevoli. e se gli date 20 $ per caricare una valigia su un taxi vi guarderanno comunque con uno sguardo insoddisfatto che vi fa sentire dei barboni.
La connessione internet è a pagamento anche nella hall e questo è veramente scandaloso, soprattutto se si considera il prezzo dell camera."
223023,1.0,1.0,2.0,5.0,1.0,1.0,,"“You will regret booking this hostel.” My family came to New York so excited, only to be completely let down before our trip even started.
Don't be fooled by the marketing or website photos.
Rooms- I have stayed in multiple hostels and dormitories with larger and cleaner facilities. Honestly, unless you are 2 feet tall, your body will barely fit in the entire room. My husband had to use the lobby bathroom that thousands of people use, as he could not sit down on the toilet without his legs painfully pushing into the door. The see-through shower is right next to the bed and there's nowhere else to go (a few inches of space on either side of the bed and that's it) which is awkward. We asked to move to a larger room- a rude staff member said they were sold out, and that if a larger room was available, it would be many hundreds of dollars more a night, and basically discouraged me. Believe me when I say stay away! 
They also told me Hudson had a complete renovation. When I asked where, they told me the beds were lifted so you can place a suitcase underneath (how thoughtful), and that the lighting was changed. This is a ""major"" renovation???
The lobby and bars are hip and fun, yes, but any joe schmo off the street can experience these outlets.
My advice- look at the photos guests post and compare square footage to other hotels. The hotel isn't a focal point of a trip to NYC, but also shouldn't ruin your vacation."
313862,5.0,4.0,5.0,5.0,4.0,5.0,,"“Fabulous rooftop pool” We spent a great night at the Soho House, and we fell in love with the rooftop pool and cafe. The pool itself is very small -- but there weren't too many people actually swimming in it (and we saw only one person get their hair wet). No, this is a place to enjoy the view of river and skyline, to sip cocktails (ordered from the efficient wait staff) and to have a delicious lunch. The chic crowd made me feel a little frumpy, but the attitude quotient was low for a place this trendy, so we had a thoroughly enjoyable afternoon. 
Our room was pleasant, too, though less special. Our room (one of the smaller ones) was still quite spacious, though that's partly because there's no separate bathroom. Sink, tub and shower stall are all in the main room. (There's a small closet for the toilet.) I think I might find that wearing during a long stay, when I might want to catch a few extra minutes sleep while my husband is showering.
Other positives: The bed was extremely comfortable. Service in general was friendly and helpful. Free wireless service. Room is supplied with a few DVD's, in case you have a late-night urge to watch a movie. Location in the Meatpacking district, especially if you're into clubbing.
Negatives: The controls for AV system were impossible to decipher. I don't think there was an iPod dock -- strange for a place this up to date. Uncomfortable chairs that are too small for the accompanying table. The ""black hole"" between the huge credenza and the wall: easy to knock jewelry into it, much harder to retrieve it.
Would I come back here in the winter, when the pool is closed? Maybe not, but I know I'll be back next summer."
254605,4.0,3.0,5.0,5.0,3.0,5.0,,"“Excellent location - most reasonably priced, small room” Personally I don't feel that this hotel is a boutique, I feel that it is a very well located hotel that is far cheaper than it's competitors in the area.
The service is friendly & attentive - we had a misunderstanding with our room service on 1 of our 5 day stay (our fault as we indicated we were still in the room instead of requesting housekeeping) this was resolved well.
The location is RIGHT IN Times Square & this prompted us to extend our stay. Subway is just down the street, Madison Sq, Hells Kitchen etc
Happy Hour is popular with the locals after work, it is packed. Contemporary, bar staff are excellent, cocktails are delicious & well priced.
Breakfast is a simple affair but is provided in fee - coffee, juice, bagels & pastries. 
Downsides: We paid the extra to upgrade to a queen room purely to have room to put our bags down - so trust previous reviews of room size - they are TINY, loud heating system, hot water takes a long time to come through, water is a rusty brown colour at times, can hear traffic on the street & a strong cold draught comes from under the heater, the bed is comfortable but there is a thin cotton blanket & a coverlet which I felt was insufficient in below freezing weather."
281234,1.0,1.0,3.0,3.0,2.0,,,"“Room 936 is a dirty dump, a Sheraton in name only” I arrived at 2am and was exhausted so didn't do my usual room inspection before saying yes and moving my luggage in...what a mistake. Dirt on the bathroom floor, high miscellaneous hair count (not mine) mold and mildew all over show tiles, burns on carpet, left over hairpins on floor, desk chair was a refuge from banquet dept., easy chair had huge tears on both arms, and the carpet hasn't been properly vacuumed in some time. I called the manager's office and housekeeping sent a supervisor who called it ""appalling"" and moved me to another room. I asked, ""who supervises the work the maids do?"" Three people cover 600 rooms so they are too busy to deal with many problems. Nobody seems to care in this hotel and it is full of bus tour and airline staff guests who have no other choice so they can get away wit h calling this shabby shack at Sheraton. It's like a roadside motel stacked up 22 floors high.
Wisely the hotel did not charge me for my night in room 936. Stay elsewhere the Sheraton NY Towers across the street is a completely different experience. Will I consider Four Points by Sheraton for another stay, anywhere? Heck no."
87618,2.0,2.0,4.0,2.0,2.0,1.0,1.0,"“Service is good..Hotel and Parking is poor” This hotel is in a great location for conventions and the staff is strong and experienced. Kudos to Louise at the front desk and Gabe at the bar for their excellent service. However, the rooms are dated and Ive had problems with rashes on my skin after staying here. The 50.00 parking cost is simply unacceptable given the location and the type of hotel here. I've often paid over 30 percent of my total lodging cost for parking. Also the construction of the new wing started before 7am which the hotel states starts at 9am."
126257,5.0,,,,,,,"“The right value for the price” like everyone else, i was a little apprehensive about the shared bathrooms, but they WERE VERY CLEAN!!
probably the cleanest hotel bathrooms i've ever encountered. it seems like they somehow clean them after every use.
the rooms were small, and yes, the elevator was too. but it's an old building and back then people didn't take up nearly as much space!
seriously, it was clean, comfortable, and the staff was helpful and friendly. the right (and expected) value for the price. i have no complaints."
244314,3.0,5.0,3.0,3.0,5.0,4.0,4.0,"“Good but noisy” Booked this motel on the internet having never been to Houston before. It was clean, well serviced and the staff were helpful. Motel 6 is a good budget motel choice and this is one of the nicer Motel 6 buildings we have stayed in. However, because it is by an intersection it is also one of the noisiest motels we stayed in. It didn't disturb us too much, but when we returned to Houston we enjoyed being away from the freeway.
It isn't very easy to walk anywhere from this motel but the location next to the freeway is very convenient. This motel felt safe, was well lit and was friendly."
1218792,5.0,5.0,5.0,5.0,4.0,4.0,4.0,"“Amazing location and value” I only stayed for a night but was very happy with my selection. You never know what you're going to get in NYC sometimes but this turned out great. The room was a good since for NYC, I was on a high floor so I had a great view as well. The room included a fridge and a decent sized bathroom as well.
Its an HGI not a Hilton so not as fancy but the internet is free so who cares in the end. Its adjacent to a subway stop so an easy connection to anywhere you want to go in the city. The elevators require a key to get up to the rooms and there is lobby security at night though the location is so good they don't need it."
93338,3.0,4.0,3.0,5.0,3.0,4.0,,"“Good but mixed” We had a good, but mixed stay at this hotel. We definitely liked the location – the Upper West Side beats Mid-Town hands down in my book. The subway is ultra-convenient, being literally two minute walk away. The neighborhood is also decent for grabbing a bite to eat (try Amsterdam over Broadway for better eats) and of course close to Central Park. And, the room is pretty spacious – especially for Manhattan. There were some negative things however. The bed was one of the worst I have experienced (bad mattress and bad sheets – clean but flimsy and coarse). If I was not so tired from walking around, it would have been a big problem. The shower we also had was bad – half the spouts did not work and the stream was weak. In general, a few areas of the room seemed to need more attention and up-dating. Finally, I did not like the Fairway across the street. It was sub-standard to a typical American grocery store (poor selection and high prices) and was crowded and stressful. I actually found a better selection of what I needed at the pharmacy down the street – this advice may save you some time and hassle."
631349,5.0,5.0,5.0,5.0,4.0,5.0,,"“Excellent cheap option” Luckily I ended up at this property at 1 am after leaving another hotel that had bed bugs (ew!) Jose, the night manager, set me up in a fabulous and clean room for very cheap, and even helped me treat my clothing from the previous hotel experience so I had something to wear the next day. Their breakfast is fabulous and the rooms are extremely quiet for being so close to the airport. I was very grateful to the whole staff that salvaged my stay in houston. Two very big thumbs up!!"
93561,4.0,,,,,,,"“Soho Grand was great!” We stayed at the Soho Grand over American Thanksgiving. It was our second time there and we had a really good experience. The woman who checked us in was very friendly -- big warm smile and a ""welcome back"". We had booked a regular Queen size bedroom and were upgraded to one of the newly renovated rooms. Very comfortable bed -- three or four different types of pillows -- from soft and feather to harder and foam -- nice duvets, a welcome plate of cookies and water and a personalized note from the manager -- generous bath products, windows you could open a titch to get some fresh air. They also threw in a free continental breakfast. All good. Small complaints -- not very good hot water pressure in the shower, especially in the evening for some reason. Hair dryer old and smelly (hard to explain, but the warm air coming out of it had an odd smell). We'd periodically see our check-in woman -- always very warm with a big smile. She was great! All of the staff were open and friendly, including the guys on the door, though the concierge(s) could be a bit stiff. Great drinks at the bar with a really good D.J. spinning fun tunes. Fabulous location. I've read some negative things about the Soho Grand, but both times (and especially this one), we've had a positive experience. We'll go back in a flash! Love the location."
93421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"“Worse Nasty Place Ever!!!!” Worse Hotel in NYC the area is not bad at all, but the service was really bad. Please avoid this hell hotel it is filthy dirty, it smell so bad, the room didn't even look like the pictures they have to view the rooms, there was no towels, hair dryer or ironing board in the room and the TV only had one channel. It was a nightmare we only stayed one night thank god."
93339,1.0,,,,,,,"“The wrong Hilton property to choose in New York” I only stayed here one night (for business), but had it been a longer stay, I would have changed hotels, something I never do.
When you first enter the hotel, you'll be impressed . . . friendly people, attractive and quaint lobby area, nice bar. So all that I needed was a decent room and that's where everything fell apart. As a Hilton Gold member, I usually get at least a pretty decent room. But when I showed up (around 3:30pm), I was told they only had a queen room at the moment and that the king room I was scheduled to have would not be available for a while. No problem I said, and took the queen room. I really don't care that much about room size, particularly since this was a one-night stay and I needed to get some work done.
When I entered the room (Room 1024), I was a little surprised. Chipping paint on the ceiling, and a couple of small chips of paint had fallen to the carpeting. In my opinion, this is not something you need to bring to the hotel's attention - see the picture I'm posting and judge for yourself. This is evidence of a hotel that's stopped caring. Then, the bathroom. It was clean enough, but smelled like mildew - I assume from the shower curtain, but I didn't investigate further. I just dealt with it. I'm a little angry at myself for not leaving the hotel right then.
And yet neither of the above two issues was my greatest issue. I went out to a business meeting and dinner, returned to the hotel at about 10:30, and got ready for bed. The room was a little warm so I turned on the a/c. It worked fine. But every time it cycled off, there was a loud bang and rattling of metal, which woke me up periodically throughout the night. We're not talking about typical city noises (I live in Chicago). I'm talking about what it would sound like if someone took a metal bar and starting smashing metal pipes . . . repeatedly, and loudly. Needless to say, not a great night of sleep.
I travel occasionally to New York for work and to visit family, and I've stayed at a Hampton Inn and Hilton Garden Inn, both near Times Square, as well as two Hiltons (one near Times Square, the other on 6th), the Doubletree Times Square and the Waldorf. All of the above would be acceptable if you're Hilton Honors and looking for a Hilton property. I can't recall which one I liked the most - the Hilton Garden Inn and Hampton were actually surprisingly nice, and I also liked the Hilton Times Square (Hilton on 6th seemed a bit dated) - but I would never return to this hotel.
Perhaps I just got a bad room - but nobody should be subject to a room like this one."
